Feature,ImportanceMean,ImportanceStd
PCA_1921,2.9830710716716167e-06,3.78648034262363e-05
PCA_925,2.9830710716716167e-06,1.8370392807659353e-05
PCA_1040,2.9830710716605147e-06,3.7060648075524765e-05
PCA_1231,2.9830710716605147e-06,4.085192126082819e-05
PCA_1181,2.9830710716605147e-06,1.0357554207848524e-05
PCA_2207,2.9830710716494126e-06,6.772905406459133e-05
PCA_2855,2.8587764436815988e-06,2.473463096925787e-05
PCA_2279,2.734481815691581e-06,2.4279166807489343e-05
PCA_2166,2.734481815691581e-06,5.418960693274669e-05
PCA_3379,2.610187187723767e-06,6.049714631294483e-06
PCA_1000,2.610187187712665e-06,2.9242011814844908e-05
PCA_1542,2.6101871877015625e-06,2.218894107957739e-05
PCA_3097,2.485892559733749e-06,1.7848293104469582e-05
PCA_2723,2.4858925597226466e-06,1.8940152284570887e-05
PCA_1689,2.4858925597226466e-06,1.6433235270875803e-05
PCA_374,2.4858925597226466e-06,6.755959013446114e-05
PCA_965,2.4858925597226466e-06,8.166261109847566e-05
PCA_3191,2.4858925597115445e-06,3.151303943181723e-05
PCA_1549,2.3615979317437307e-06,4.4463612742621654e-05
PCA_345,2.3615979317437307e-06,7.334531106610186e-05
PCA_839,2.2373033037426103e-06,2.366695052657407e-05
PCA_1024,2.237303303731508e-06,2.395244879398521e-05
PCA_2535,2.1130086757636944e-06,3.316151790487303e-05
PCA_1979,2.1130086757636944e-06,2.7220523528961377e-05
PCA_1196,2.1130086757636944e-06,4.1963199167028415e-05
PCA_2160,2.1130086757525923e-06,0.00010089179548690601
PCA_1261,1.9887140477736764e-06,4.889125676449569e-05
PCA_514,1.9887140477736764e-06,3.5178673593110835e-05
PCA_2502,1.8644194197836583e-06,7.070004743745824e-05
PCA_1992,1.8644194197836583e-06,2.5021530488496463e-05
PCA_1339,1.8644194197836583e-06,6.975852596451537e-05
PCA_1330,1.7401247918158447e-06,6.049765705063113e-05
PCA_2640,1.6158301638258265e-06,4.750917257990498e-06
PCA_261,1.6158301638147242e-06,3.1192999254257344e-05
PCA_1108,1.6158301638147242e-06,2.3688156160274078e-05
PCA_2345,1.6158301638036222e-06,3.276784536887263e-05
PCA_2238,1.6158301638036222e-06,3.0191316092245853e-05
PCA_3010,1.4915355358469106e-06,6.043531518242223e-05
PCA_2507,1.4915355358358084e-06,9.848621930851923e-05
PCA_2447,1.491535535813604e-06,1.6289710816507057e-05
PCA_2026,1.3672409078568925e-06,5.559583528383558e-05
PCA_1907,1.3672409078568925e-06,5.132465189868211e-05
PCA_690,1.3672409078457904e-06,2.7533153913546806e-05
PCA_2256,1.3672409078457904e-06,4.9998122444443214e-05
PCA_1366,1.3672409078457904e-06,2.0779519253632146e-05
PCA_742,1.3672409078235859e-06,4.540566291819103e-05
PCA_765,1.2429462798668745e-06,7.675331661606407e-05
PCA_1557,1.2429462798668745e-06,3.9470150043311265e-05
PCA_2923,1.2429462798668745e-06,2.927659635654585e-05
PCA_1968,1.24294627984467e-06,2.7854201501950503e-05
PCA_2179,1.1186516518879586e-06,1.9490491557089064e-05
PCA_1785,1.1186516518879586e-06,9.643124578559431e-05
PCA_947,1.1186516518879586e-06,4.4844185778398016e-05
PCA_1916,1.1186516518768564e-06,3.3740669070955187e-05
PCA_2632,1.1186516518546518e-06,4.257503791839025e-05
PCA_3346,9.94357023875736e-07,3.5782176179930925e-05
PCA_2435,9.94357023875736e-07,2.5325621416667475e-05
PCA_2845,8.700623959079223e-07,6.57847445890183e-05
PCA_1792,8.700623958968201e-07,3.307755393188966e-05
PCA_3143,8.700623958968201e-07,4.5689224237667154e-05
PCA_932,6.214731399278861e-07,4.691443064163202e-05
PCA_1570,6.214731399278861e-07,9.152887954085811e-05
PCA_319,6.214731399278861e-07,1.8404421029356648e-05
PCA_1418,6.214731399278861e-07,7.92357537369927e-05
PCA_2187,6.214731399278861e-07,2.8491679936988974e-05
PCA_975,4.971785119489702e-07,1.282344731301407e-05
PCA_1559,3.728838839589521e-07,3.075909090929356e-05
PCA_2587,3.7288388394784987e-07,7.041496367406792e-05
PCA_797,2.485892559911385e-07,5.115082616468159e-05
PCA_2698,2.485892559911385e-07,3.0383872022229623e-05
PCA_2428,1.2429462800112035e-07,3.354320313336921e-05
PCA_497,1.2429462800112035e-07,7.6352622868264e-05
PCA_3039,1.1102230246251566e-17,4.5209768263784384e-05
race_encoded,0.0,0.0
PCA_875,0.0,3.8890515939940465e-05
PCA_2446,0.0,0.0
PCA_1260,0.0,0.0
PCA_2050,0.0,1.1378221086677474e-05
PCA_621,0.0,0.0
PCA_1637,-1.1102230246251566e-17,4.363431913388135e-05
PCA_2475,-1.1102230246251566e-17,3.604115583948283e-05
PCA_533,-1.242946279900181e-07,4.999194216859847e-05
PCA_800,-1.242946279900181e-07,2.4954758476163558e-05
PCA_1826,-2.4858925595783177e-07,6.38075888315399e-05
PCA_1356,-2.48589255968934e-07,2.517265426745554e-05
PCA_2132,-2.48589255968934e-07,3.740339074317416e-05
PCA_3122,-2.485892559800362e-07,1.9076694799949537e-05
PCA_461,-2.485892559800362e-07,5.6039649709283515e-05
PCA_762,-2.485892559800362e-07,3.1727040732064785e-05
PCA_3046,-2.485892559800362e-07,2.5246194167821895e-05
PCA_2745,-3.7288388397005436e-07,0.00010717202941107078
PCA_3152,-3.7288388397005436e-07,6.471931882927357e-05
PCA_2244,-3.7288388397005436e-07,7.920221058217203e-05
PCA_1467,-4.97178511937868e-07,2.6262369572483165e-05
PCA_1779,-4.971785119489702e-07,3.285330627526417e-05
PCA_124,-6.214731399167839e-07,8.135983039956513e-05
PCA_1410,-6.214731399167839e-07,2.3558668830648865e-05
PCA_2067,-6.214731399278861e-07,9.207077899792566e-05
PCA_2653,-6.214731399278861e-07,7.131360276480688e-05
PCA_2735,-6.214731399278861e-07,6.599389299288053e-05
PCA_2690,-6.214731399278861e-07,1.0608821370419895e-05
PCA_813,-6.214731399278861e-07,3.721477474468015e-05
PCA_1481,-6.214731399389883e-07,2.3987575139526552e-05
PCA_2921,-6.214731399389883e-07,1.2168818608455271e-05
PCA_3303,-6.214731399389883e-07,2.1109970698364744e-05
PCA_1927,-7.457677679179042e-07,3.342670569174733e-05
PCA_2771,-7.457677679179042e-07,3.453601783047639e-05
PCA_1730,-7.457677679179042e-07,3.574934769590153e-05
PCA_790,-7.457677679179042e-07,5.1704772500175385e-05
PCA_827,-7.457677679290065e-07,6.420921412714021e-05
PCA_2305,-7.457677679290065e-07,2.8712866161445657e-05
PCA_2777,-7.457677679290065e-07,2.720434339185622e-05
PCA_1986,-7.457677679290065e-07,3.789335324491101e-05
PCA_1938,-8.700623958968201e-07,5.442075317067794e-05
PCA_160,-9.94357023875736e-07,2.56529177102818e-05
PCA_364,-9.943570238868382e-07,7.174029236703927e-05
PCA_1463,-9.943570239090428e-07,2.7658277902118993e-05
PCA_3224,-1.2429462798557723e-06,4.826730265480882e-05
PCA_116,-1.2429462798779766e-06,0.00011612604367800073
PCA_1143,-1.2429462798779766e-06,4.543474474966572e-05
PCA_1477,-1.3672409078457904e-06,2.25686325734397e-05
PCA_3266,-1.3672409078568925e-06,5.7872331600861384e-05
PCA_1830,-1.3672409078679948e-06,3.57936158743947e-05
PCA_2869,-1.4915355358247063e-06,5.99012423768243e-05
PCA_2233,-1.4915355358247063e-06,8.008240280243435e-05
PCA_3070,-1.4915355358469106e-06,6.249634753934254e-05
PCA_3019,-1.4915355358469106e-06,3.559603712863797e-05
PCA_1318,-1.6158301638147242e-06,6.321710802598524e-05
PCA_3257,-1.6158301638147242e-06,3.1262261046657143e-05
PCA_3123,-1.6158301638258265e-06,0.00010949933466680493
PCA_328,-1.7401247918158447e-06,3.3199465085247283e-05
PCA_71,-1.7401247918158447e-06,7.352991174763625e-05
PCA_819,-1.740124791826947e-06,4.080651508779112e-05
PCA_725,-1.8644194197947606e-06,3.5637027786736e-05
PCA_2789,-1.9887140477736764e-06,4.3318773156714684e-05
PCA_750,-1.9887140477736764e-06,2.8399078575376234e-05
PCA_2168,-1.9887140477847785e-06,7.254633543008812e-05
PCA_2613,-1.988714047795881e-06,5.5112299719799635e-05
PCA_2952,-2.1130086757525923e-06,3.779067736105934e-05
PCA_492,-2.1130086757636944e-06,5.685049322762363e-05
PCA_2572,-2.1130086757636944e-06,2.156431199571413e-06
PCA_3367,-2.1130086757636944e-06,5.4141832558152596e-05
PCA_2044,-2.113008675774797e-06,5.1497740907333334e-05
PCA_3285,-2.113008675774797e-06,5.463607865297688e-05
PCA_2080,-2.237303303764815e-06,2.6841884647286018e-05
PCA_2732,-2.3615979317326286e-06,3.357542789130165e-05
PCA_2291,-2.3615979317437307e-06,2.770097574377654e-05
PCA_1350,-2.3615979317437307e-06,7.140496499359955e-05
PCA_3197,-2.3615979317437307e-06,2.7137533934833492e-05
PCA_3006,-2.3615979317437307e-06,2.6649243616547943e-05
PCA_2159,-2.4858925597226466e-06,4.705171459655122e-05
PCA_2665,-2.6101871877015625e-06,1.7440711105354318e-05
PCA_1621,-2.610187187712665e-06,3.3032685879963364e-05
PCA_1282,-2.610187187712665e-06,2.001452293283662e-05
PCA_2874,-2.610187187712665e-06,3.384581747346053e-05
PCA_2399,-2.7344818156804783e-06,2.0557895606475283e-05
PCA_1205,-2.734481815691581e-06,3.973853018289057e-05
PCA_2536,-2.8587764436815988e-06,4.3909793173318396e-05
PCA_69,-2.8587764436815988e-06,7.115484788152262e-05
PCA_1272,-2.8587764436815988e-06,6.0774989247775375e-05
PCA_2012,-2.8587764436815988e-06,6.671519222726129e-05
PCA_618,-2.858776443692701e-06,2.4223425414670293e-05
PCA_1935,-2.9830710716605147e-06,1.67793144213573e-05
PCA_2036,-2.9830710716605147e-06,4.470185058390844e-05
PCA_894,-2.9830710716716167e-06,3.712312462794193e-05
PCA_2761,-2.983071071682719e-06,2.2360600120172336e-05
PCA_1956,-3.107365699661635e-06,3.908567061346469e-05
PCA_2493,-3.107365699661635e-06,1.3584555607567735e-05
PCA_637,-3.107365699661635e-06,2.5156999343849407e-05
PCA_3265,-3.107365699661635e-06,4.89135289955799e-05
PCA_1369,-3.231660327640551e-06,6.71586775840868e-05
PCA_3120,-3.231660327651653e-06,4.82807439312235e-05
PCA_3155,-3.231660327651653e-06,2.5841328450882884e-05
PCA_1851,-3.355954955619467e-06,8.113497859833287e-06
PCA_2669,-3.355954955630569e-06,4.890026165389081e-05
PCA_3121,-3.3559549556416714e-06,4.698945218771097e-05
PCA_596,-3.480249583609485e-06,2.026269308901149e-05
PCA_1435,-3.4802495836205873e-06,3.787541015677764e-05
PCA_1761,-3.4802495836316893e-06,3.500521592545224e-05
PCA_1756,-3.604544211599503e-06,4.0442385471852466e-05
PCA_2405,-3.604544211599503e-06,1.7869487270659292e-05
PCA_1577,-3.604544211599503e-06,1.0435568522918973e-05
PCA_1634,-3.604544211599503e-06,5.316106086212991e-05
PCA_2367,-3.853133467568437e-06,7.379050799840117e-05
PCA_3245,-3.853133467568437e-06,6.826129249824381e-05
PCA_2151,-3.853133467579539e-06,5.9351042778788936e-05
PCA_1172,-3.853133467590641e-06,4.408325874087713e-05
PCA_548,-3.977428095547353e-06,3.583394939527318e-05
PCA_3069,-3.977428095569557e-06,4.8080658166023764e-05
PCA_681,-3.977428095569557e-06,3.270059144834634e-05
PCA_299,-4.101722723526269e-06,3.891057175994381e-05
PCA_2886,-4.101722723537371e-06,8.594324166898566e-06
PCA_2042,-4.101722723548473e-06,0.00010177453319084796
PCA_3359,-4.101722723559576e-06,3.294651798859059e-05
PCA_2060,-4.101722723559576e-06,2.6267369323741814e-05
PCA_3312,-4.226017351516287e-06,6.593053859738796e-05
PCA_1389,-4.226017351527389e-06,6.736310169474935e-05
PCA_1047,-4.226017351549594e-06,6.11655872327852e-05
PCA_1235,-4.3503119795174076e-06,2.5058549170503515e-05
PCA_963,-4.3503119795174076e-06,3.4794726554677207e-05
PCA_1817,-4.3503119795174076e-06,4.926914255471093e-05
PCA_917,-4.4746066074963234e-06,4.1731169370957456e-05
PCA_2607,-4.4746066075074255e-06,3.373952435324784e-05
PCA_808,-4.4746066075074255e-06,4.4113912808323403e-05
PCA_288,-4.4746066075074255e-06,8.957185236202363e-05
PCA_687,-4.4746066075074255e-06,2.511366729880619e-05
PCA_1977,-4.47460660752963e-06,2.0650870734526183e-05
PCA_3262,-4.5989012354974435e-06,4.034523977056958e-05
PCA_688,-4.723195863465257e-06,2.0407043145622454e-05
PCA_2598,-4.723195863476359e-06,4.2423633837965455e-05
PCA_1485,-4.723195863487461e-06,1.645953748204474e-05
PCA_695,-4.723195863487461e-06,4.55563126813632e-05
PCA_1099,-4.723195863487461e-06,1.7434952390284976e-05
PCA_860,-4.723195863487461e-06,2.0856327466813372e-05
PCA_1967,-4.847490491455275e-06,2.8373226715498918e-05
PCA_1081,-4.847490491455275e-06,1.4478590333243182e-05
PCA_1975,-4.847490491455275e-06,1.1025851310618107e-05
PCA_1328,-4.847490491466377e-06,6.952726413091015e-06
PCA_2412,-4.847490491466377e-06,3.950321064873269e-05
PCA_1972,-4.847490491477479e-06,5.814929927674861e-05
PCA_2445,-4.847490491488582e-06,6.3154515119994e-05
PCA_1903,-4.971785119434191e-06,2.9799620858605206e-05
PCA_453,-4.971785119434191e-06,4.6768486191590375e-05
PCA_866,-4.971785119467498e-06,3.474918588014653e-05
PCA_2980,-4.971785119467498e-06,3.0542101294787465e-05
PCA_521,-5.096079747424209e-06,5.481787666108659e-05
PCA_3091,-5.096079747435311e-06,3.463540675899138e-05
PCA_3230,-5.34466900342645e-06,7.68499723427608e-05
PCA_3205,-5.468963631394264e-06,3.8568204473743466e-05
PCA_1943,-5.468963631394264e-06,7.563039584593072e-05
PCA_602,-5.468963631394264e-06,3.1694886420570265e-05
PCA_2148,-5.468963631394264e-06,4.0341984786548e-05
PCA_1627,-5.468963631405366e-06,2.792178602849611e-05
PCA_254,-5.468963631405366e-06,1.1963317588194831e-05
PCA_1539,-5.59325825937318e-06,5.1782550234759346e-05
PCA_1258,-5.59325825937318e-06,2.8459127307157048e-05
PCA_1399,-5.7175528873631976e-06,2.718730126563909e-05
PCA_2276,-5.7175528873631976e-06,4.200790674251588e-05
PCA_1568,-5.7175528873743e-06,3.302683920058328e-05
PCA_2714,-5.8418475153421134e-06,4.167504532980157e-05
PCA_770,-5.8418475153421134e-06,4.1741718925766194e-05
PCA_941,-5.8418475153643176e-06,6.588799493567247e-05
PCA_824,-5.966142143332131e-06,4.897523801095482e-05
PCA_291,-5.966142143332131e-06,2.3758163028750346e-05
PCA_773,-5.9661421433432334e-06,2.8871691718644513e-05
PCA_478,-5.9661421433432334e-06,5.038702473364048e-05
PCA_2487,-6.090436771311047e-06,3.9311111407630215e-05
PCA_1622,-6.090436771311047e-06,2.7205763087171076e-05
PCA_2894,-6.090436771322149e-06,2.188750404509825e-05
PCA_3378,-6.090436771322149e-06,2.828051063371e-05
PCA_179,-6.090436771322149e-06,5.998539102320895e-05
PCA_485,-6.090436771322149e-06,2.4511266208570683e-05
PCA_3021,-6.090436771333252e-06,1.0256378176768573e-05
PCA_2832,-6.214731399301065e-06,3.661948408445334e-05
PCA_2701,-6.21473139932327e-06,4.897271435967546e-05
PCA_638,-6.21473139932327e-06,5.3806798473450234e-05
PCA_1390,-6.339026027268879e-06,6.176942811073558e-05
PCA_597,-6.339026027291084e-06,2.4040329083012058e-05
PCA_166,-6.339026027291084e-06,5.2735062915585165e-05
PCA_864,-6.339026027291084e-06,1.7100790812274798e-05
PCA_1373,-6.339026027302186e-06,1.9114315469408622e-05
PCA_1135,-6.33902602732439e-06,2.839499826752186e-05
PCA_3320,-6.463320655281102e-06,4.681734988656423e-05
PCA_1268,-6.463320655292204e-06,4.088820989446865e-05
PCA_395,-6.587615283248916e-06,2.9192307444337988e-05
PCA_810,-6.587615283260018e-06,5.334846482944853e-05
PCA_2393,-6.58761528327112e-06,8.125304396104916e-05
PCA_1056,-6.587615283293324e-06,5.5860860039932775e-05
PCA_1777,-6.711909911261138e-06,4.647422513803614e-05
PCA_228,-6.711909911261138e-06,5.4073734715080085e-05
PCA_1304,-6.711909911261138e-06,3.436111446156932e-05
PCA_3125,-6.711909911261138e-06,3.0248317785380773e-05
PCA_391,-6.9604991672078675e-06,3.2787405660466925e-05
PCA_2827,-6.960499167230072e-06,4.872666484874074e-05
PCA_645,-6.960499167230072e-06,2.7362891402917656e-05
PCA_1692,-6.9604991672411746e-06,8.713257326469086e-05
PCA_2582,-6.9604991672411746e-06,3.0161366287016575e-05
PCA_2431,-7.0847937952311925e-06,5.499682651039362e-05
PCA_624,-7.209088423199006e-06,1.626123393882258e-05
PCA_821,-7.333383051177922e-06,5.444459416349363e-05
PCA_1610,-7.333383051189024e-06,3.570718800950196e-05
PCA_794,-7.333383051189024e-06,1.579520170073862e-05
PCA_1273,-7.333383051189024e-06,1.5489025823081002e-05
PCA_1248,-7.333383051200126e-06,2.9972535556881358e-05
PCA_1305,-7.457677679190144e-06,2.2830998103227966e-05
PCA_668,-7.581972307135754e-06,4.947941058445587e-05
PCA_493,-7.581972307135754e-06,7.823149700938984e-05
PCA_3233,-7.581972307146856e-06,8.334128594690895e-05
PCA_2353,-7.581972307157958e-06,3.1666846581871965e-05
PCA_3213,-7.581972307157958e-06,1.4961376949367953e-05
PCA_1712,-7.581972307157958e-06,5.625880235777778e-05
PCA_3162,-7.581972307157958e-06,1.623889217124912e-05
PCA_1617,-7.706266935136874e-06,2.15054851257867e-05
PCA_2369,-7.706266935147977e-06,3.68247877040682e-05
PCA_1008,-7.706266935159078e-06,3.6407082600069605e-05
PCA_2948,-7.706266935159078e-06,3.103286157918493e-05
PCA_1264,-7.706266935159078e-06,0.00011331662497630829
PCA_2430,-7.83056156311579e-06,6.984219001133055e-05
PCA_2780,-7.830561563126893e-06,2.9737603389999014e-05
PCA_2804,-7.830561563137994e-06,8.403282102335181e-05
PCA_242,-7.830561563137994e-06,4.027241851957728e-05
PCA_3281,-7.830561563149097e-06,4.327184974272767e-05
PCA_1039,-7.95485619111691e-06,1.9456774732743502e-05
PCA_631,-7.95485619111691e-06,4.637439066394238e-05
PCA_1206,-7.954856191128013e-06,2.76940034717268e-05
PCA_2680,-8.079150819106929e-06,2.7357527154155467e-05
PCA_850,-8.079150819106929e-06,5.360903817883781e-05
PCA_2770,-8.07915081911803e-06,4.785020323387602e-05
PCA_2901,-8.203445447085845e-06,2.948796728294132e-05
PCA_1962,-8.203445447085845e-06,6.300205220969846e-05
PCA_968,-8.203445447096946e-06,6.558234995537806e-06
PCA_2989,-8.32774007506476e-06,3.9211163073731874e-05
PCA_3284,-8.327740075075862e-06,3.579620548632525e-05
PCA_365,-8.327740075075862e-06,3.078419381793713e-05
PCA_1529,-8.327740075075862e-06,4.29241379684891e-05
PCA_2408,-8.327740075086965e-06,8.541320277903715e-05
PCA_3027,-8.452034703054778e-06,3.811125442459969e-05
PCA_2667,-8.45203470306588e-06,2.6784266659889475e-05
PCA_719,-8.45203470306588e-06,3.6309352133529666e-05
PCA_1900,-8.45203470306588e-06,2.8748355980897934e-05
PCA_999,-8.576329331033693e-06,5.319882679316835e-05
PCA_2995,-8.576329331044796e-06,2.9300069436417927e-05
PCA_2290,-8.576329331044796e-06,2.523793162654729e-05
PCA_1324,-8.576329331044796e-06,5.565416018427609e-05
PCA_1991,-8.700623959023712e-06,5.94461067766687e-05
PCA_2956,-8.700623959034815e-06,2.3902086417710904e-05
PCA_2534,-8.700623959034815e-06,3.1640246753065336e-05
PCA_3024,-8.700623959034815e-06,1.614873768256128e-05
PCA_410,-8.700623959045916e-06,4.2783359272445636e-05
PCA_2259,-8.824918587002628e-06,4.225085038979023e-05
PCA_1114,-8.824918587013731e-06,5.4154386326075815e-05
PCA_957,-8.824918587035935e-06,1.3495557896791014e-05
PCA_2627,-8.824918587035935e-06,3.3699434736166625e-05
PCA_3096,-8.949213214992647e-06,4.437091906588504e-05
PCA_2374,-8.949213215003748e-06,1.7620051355222176e-05
PCA_2937,-9.073507842993767e-06,2.9643943053238017e-05
PCA_1476,-9.073507842993767e-06,5.671445517394541e-05
PCA_154,-9.073507843004868e-06,4.532597512147443e-05
PCA_1077,-9.19780247096158e-06,2.1963251160774666e-05
PCA_1982,-9.197802470972683e-06,7.130916157103287e-05
PCA_112,-9.197802470994887e-06,4.4344449339940325e-05
PCA_309,-9.322097098973803e-06,3.974027961008977e-05
PCA_2575,-9.322097098973803e-06,3.256542973499304e-05
PCA_3305,-9.446391726941616e-06,1.0795759440484761e-05
PCA_302,-9.446391726941616e-06,0.0001105163082887415
PCA_3388,-9.446391726952719e-06,3.445540352325352e-05
PCA_2317,-9.446391726963822e-06,9.758513648248814e-06
PCA_1372,-9.446391726974923e-06,5.0354513608444226e-05
PCA_2041,-9.570686354920532e-06,7.718296082801425e-05
PCA_1980,-9.570686354931635e-06,5.9865769190664034e-05
PCA_2249,-9.570686354942737e-06,8.789836283211595e-06
PCA_553,-9.694980982921653e-06,6.588037402442207e-05
PCA_142,-9.694980982932755e-06,5.647081268064772e-05
PCA_678,-9.819275610889466e-06,4.550083242736773e-05
PCA_177,-9.81927561090057e-06,2.8778702647413202e-05
PCA_1797,-9.81927561091167e-06,4.25496295179943e-05
PCA_283,-9.81927561091167e-06,0.0001229995045653704
PCA_3128,-9.819275610922773e-06,1.6900870344607735e-05
PCA_2025,-9.943570238879485e-06,4.902946509388097e-05
PCA_1378,-9.943570238890586e-06,1.9407482779498293e-05
PCA_1237,-1.0067864866869502e-05,4.7076169879275694e-05
PCA_1501,-1.0067864866880605e-05,3.33492006894719e-05
PCA_358,-1.0067864866880605e-05,4.626849788264156e-05
PCA_1867,-1.0067864866880605e-05,1.7955734633392997e-05
PCA_3179,-1.0067864866891706e-05,3.4546081391973345e-05
PCA_2264,-1.0067864866891706e-05,3.400065860449649e-05
PCA_1809,-1.0067864866891706e-05,6.583732863567282e-05
PCA_2117,-1.0192159494870622e-05,5.3004919103405704e-05
PCA_707,-1.0192159494881725e-05,4.96425959896859e-05
PCA_1499,-1.0192159494881725e-05,9.045370223316733e-06
PCA_3073,-1.0192159494881725e-05,2.497548926362717e-05
PCA_3159,-1.0316454122838437e-05,5.877716724019487e-05
PCA_2647,-1.0316454122860641e-05,8.695659635851609e-05
PCA_1558,-1.0440748750828454e-05,3.437010551660182e-05
PCA_701,-1.056504337880737e-05,4.580472064262961e-05
PCA_739,-1.0565043378829576e-05,4.4449017189858804e-05
PCA_1899,-1.0565043378829576e-05,2.73631737026792e-05
PCA_3061,-1.0565043378829576e-05,2.5199950349606177e-05
PCA_981,-1.0565043378840677e-05,3.9403553544067715e-06
PCA_1628,-1.0813632634787407e-05,5.845297655892141e-05
PCA_2713,-1.0813632634820713e-05,4.188581429819806e-05
PCA_1605,-1.0937927262788527e-05,2.1648684771007008e-05
PCA_783,-1.1062221890767443e-05,3.0981293110555216e-05
PCA_2387,-1.1062221890778545e-05,3.7587361361209643e-05
PCA_1414,-1.1062221890778545e-05,4.0293128472590444e-05
PCA_2664,-1.118651651875746e-05,7.911233462467213e-05
PCA_2727,-1.131081114674748e-05,8.323370065069642e-05
PCA_1774,-1.1310811146758582e-05,2.434683985209572e-05
PCA_2614,-1.1310811146758582e-05,2.0206575798540012e-05
PCA_1078,-1.1435105774726395e-05,4.813204150180731e-05
PCA_1327,-1.1435105774737498e-05,3.334155612036965e-05
PCA_612,-1.1559400402716414e-05,4.377589038578575e-05
PCA_2488,-1.1559400402716414e-05,4.968070429715289e-05
PCA_1742,-1.1559400402727515e-05,5.1859466566489246e-05
PCA_2797,-1.1559400402738618e-05,2.9970473711160528e-05
PCA_2115,-1.1559400402738618e-05,2.5965680302102896e-05
PCA_2912,-1.1683695030706431e-05,1.6528848991863392e-05
PCA_498,-1.1683695030706431e-05,4.843728322282331e-05
PCA_2625,-1.1683695030706431e-05,6.253193433971404e-05
PCA_2702,-1.1683695030706431e-05,3.314823778039616e-05
PCA_2812,-1.1807989658674246e-05,1.667819017773346e-05
PCA_891,-1.1807989658674246e-05,9.278117351557886e-05
PCA_1474,-1.1807989658685347e-05,5.589735468876747e-05
PCA_696,-1.1807989658685347e-05,2.3121807737994513e-05
PCA_1678,-1.1807989658685347e-05,4.427140150826453e-05
PCA_422,-1.180798965869645e-05,6.200857061112269e-05
PCA_2674,-1.180798965869645e-05,3.4257773207029484e-05
PCA_2992,-1.1932284286686467e-05,1.7553288531497403e-05
PCA_2889,-1.2056578914654282e-05,6.891360937188616e-05
PCA_2215,-1.2056578914665383e-05,7.474862328058147e-05
PCA_1562,-1.2056578914665383e-05,4.826426184697152e-05
PCA_1043,-1.2180873542644299e-05,1.8409037294932302e-05
PCA_2269,-1.2180873542644299e-05,2.734933758813425e-05
PCA_1468,-1.2180873542644299e-05,5.1565945001304854e-05
PCA_733,-1.2180873542655402e-05,4.043608191398314e-05
PCA_340,-1.2180873542655402e-05,5.3074824948759315e-05
PCA_449,-1.2305168170634317e-05,9.352780520498898e-05
PCA_662,-1.2305168170656522e-05,2.9578204353848825e-05
PCA_1641,-1.242946279860213e-05,7.336542403545997e-05
PCA_580,-1.2429462798635437e-05,5.023410100299415e-05
PCA_1289,-1.255375742659215e-05,4.806667882465715e-05
PCA_232,-1.2553757426603252e-05,1.319456413003404e-05
PCA_1069,-1.2553757426614353e-05,7.034120611251547e-05
PCA_1525,-1.2553757426614353e-05,4.09737010212934e-05
PCA_1772,-1.2553757426625456e-05,4.057967390119059e-05
PCA_639,-1.2678052054582168e-05,5.5388006943470686e-05
PCA_3017,-1.2678052054582168e-05,4.86619421337395e-05
PCA_180,-1.267805205459327e-05,9.52145528487904e-05
PCA_2093,-1.267805205459327e-05,4.290523813137301e-05
PCA_206,-1.2926641310551101e-05,6.233149430186376e-05
PCA_1092,-1.2926641310551101e-05,4.973711313053903e-05
PCA_504,-1.2926641310562204e-05,4.3028926054891586e-05
PCA_1136,-1.305093593854112e-05,4.308651362139228e-05
PCA_2391,-1.3050935938552221e-05,0.00010368623298875945
PCA_1755,-1.3050935938552221e-05,2.9330635364865973e-05
PCA_1063,-1.3175230566531137e-05,2.4534890620042734e-05
PCA_434,-1.317523056654224e-05,2.189279723201898e-05
PCA_3263,-1.317523056654224e-05,5.224279317526569e-05
PCA_1382,-1.317523056654224e-05,1.6871135805258845e-05
PCA_1357,-1.317523056654224e-05,5.1438157084043125e-05
PCA_1945,-1.3299525194510053e-05,2.9229329372403227e-05
PCA_2102,-1.3299525194521156e-05,6.786088296133957e-05
PCA_2856,-1.3299525194521156e-05,0.00010488883346003606
PCA_915,-1.3299525194521156e-05,2.2269560168290683e-05
PCA_1720,-1.3299525194532259e-05,3.6972376761622746e-05
PCA_2931,-1.3423819822500072e-05,3.316501179063624e-05
PCA_2206,-1.3423819822511174e-05,6.12327364385305e-05
PCA_2820,-1.354811445049009e-05,2.540875280946871e-05
PCA_3098,-1.354811445049009e-05,5.00907350784123e-05
PCA_251,-1.3672409078469006e-05,5.0559045790225264e-05
PCA_3009,-1.3672409078480107e-05,4.954041472590705e-05
PCA_3076,-1.367240907849121e-05,9.309493389729633e-05
PCA_1003,-1.4045292962427958e-05,3.7449829089867087e-05
PCA_2170,-1.4045292962427958e-05,3.199011482156008e-05
PCA_2085,-1.4045292962450162e-05,4.90894548276313e-05
PCA_2834,-1.4169587590417975e-05,2.837186543878924e-05
PCA_1317,-1.4169587590429078e-05,6.866690443091393e-05
PCA_3089,-1.4169587590440181e-05,7.242058258513878e-05
PCA_946,-1.4293882218396891e-05,3.5736596935955484e-05
PCA_2924,-1.4418176846398013e-05,5.161505600665028e-05
PCA_2929,-1.4418176846398013e-05,2.5156692287174023e-05
PCA_1734,-1.4418176846398013e-05,3.0390989707327494e-05
